facility_id,program_type,facility_status,facility_name,city,zip_code,school_district_name,infant_capacity,toddler_capacity,preschool_capacity,school_age_capacity,children_capcity,total_capacity
470395,GFDC,License,"Butterfly 1, Inc.",Brooklyn,11235,Brooklyn 22,0,0,0,4,12,16
771743,GFDC,License,"Mcginnis, Alicia",Cuba,14727,Cuba-Rushford,0,0,0,4,12,16
866807,DCC,License,"Greater Opportunities for Broome and Chenango, Inc.",Endicott,13760,Union-Endicott,0,0,106,0,0,106
494721,GFDC,License,Little Diamonds Day Care and Learning Center,Bronx,10467,Bronx 11,0,0,0,4,12,16
729632,SACC,Registration,"Guzman, Claudio",Bronx,10458,Bronx 10,0,0,0,38,0,38
739360,GFDC,License,PIES DESCALZOS DAYCARE INC.,Bronx,10458,Bronx 10,0,0,0,4,12,16
601461,FDC,Registration,SU Day Care,Syracuse,13210,Syracuse,0,0,0,2,6,8
754099,SACC,Registration,St. Nicks Alliance Corp-PS:147,Brooklyn,11206,Brooklyn 14,0,0,0,127,0,127
826115,SACC,Registration,"Hartley House, Inc.",New York,10019,Manhattan 2,0,0,0,98,0,98
603401,GFDC,License,Half Pint Daycare,Laurelton,11413,Queens 29,0,0,0,4,12,16
383666,GFDC,License,"Brooks, Jacqueline",Staten Island,10302,Richmond 31,0,0,0,4,12,16
396056,GFDC,License,"Jackson, Quiana",Rochester,146097119,Rochester,0,0,0,4,12,16
744373,SACC,Registration,Alphabet Academy,Staten Island,10309,Richmond 31,0,0,0,13,0,13
712069,DCC,License,Auburn YMCA-WEIU Preschool,Auburn,13021,Auburn,0,0,155,44,0,199
307559,FDC,Registration,"Croneiser, Sheila",Lyons Falls,13368,South Lewis,0,0,0,2,6,8
790052,GFDC,License,Penina's Rise and Shine Childcare,Middletown,10941,Pine Bush,0,0,0,4,12,16
652941,GFDC,License,"Padua, Sandra",Yonkers,10703,Yonkers,0,0,0,4,12,16
41520,SACC,Registration,The Young Men's Christian Association of the Capital District,Clifton Park,12065,Shenendehowa,0,0,0,60,0,60
820456,GFDC,License,Magical Castle Child Care Center LLC,Rochester,14621,Rochester,0,0,0,4,12,16
762331,SACC,Registration,SOBRO Development Corporation,New York,10030,Manhattan 5,0,0,0,119,0,119
40113,DCC,License,Opportunities for Otsego,Unadilla,13849,Otego-Unadilla,0,0,20,0,0,20
840398,GFDC,License,"Perez Thomas, Leonor",Bronx,10467,Bronx 10,0,0,0,4,12,16
377176,GFDC,License,"Gordon, Jeannine",Brooklyn,11226,Brooklyn 17,0,0,0,2,12,14
42263,SACC,Registration,"Before & After School Child Care On Location, Inc.",Liverpool,13090,Liverpool,0,0,0,160,0,160
752596,GFDC,License,"Fuchs, Ruchel",Monsey,10952,East Ramapo,0,0,0,4,12,16
42761,SACC,Registration,"The Mother Connection of Cortlandt, Inc.",Montrose,10548,Hendrick Hudson,0,0,0,60,0,60
309271,GFDC,License,Hopes Little Blessings LLC,Saint Albans,11433,Queens 29,0,0,0,4,12,16
502439,GFDC,License,"Anstey, Karen",North Tonawanda,14120,No.Tonawanda,0,0,0,4,12,16
853833,DCC,License,CATHOLIC CHARITIES OF ONONDAGA COUNTY,SYRACUSE,13204,Syracuse,0,0,36,0,0,36
849038,FDC,Registration,"Hall-Weaver, Christina",Binghamton,13901,Binghamton,0,0,0,2,6,8
278258,GFDC,License,Rainbow Kids International Child care,Hempstead,11550,Hempstead,0,0,0,4,12,16
877358,DCC,License,"WALLINS SUNSHINE KIDS CORNER, LLC",AMSTERDAM,12010,Amsterdam,16,36,36,34,0,122
842333,SACC,Registration,"Young Men's Christian Association of Hornell, New York",Arkport,14807,Arkport,0,0,0,60,0,60
350876,FDC,Registration,"Almonte, Maria",Bronx,10468,Bronx 10,0,0,0,0,6,6
22654,GFDC,License,"Andrese, Karen",Rochester,146164552,Greece,0,0,0,4,12,16
330984,GFDC,License,"Rowe, Geraldine",Brooklyn,11208,Brooklyn 19,0,0,0,4,12,16
454252,GFDC,License,Tonya's Daycare,Staten Island,10304,Richmond 31,0,0,0,4,12,16
115012,GFDC,License,"Glebus, Donna",PORT HENRY,12974,Moriah,0,0,0,2,8,10
569839,FDC,Registration,"Infante, Rossy",Bronx,10452,Bronx 9,0,0,0,2,6,8
719626,SACC,Registration,Healthy Kids Extended Day Program Inc.,New Windsor,12557,Washingtonville,0,0,0,25,0,25
831835,GFDC,License,Gym-4 Inc.,Brooklyn,11203,Brooklyn 18,0,0,0,4,12,16
873944,GFDC,License,Tiny Bears,Briarwood,11435,Queens 28,0,0,0,4,12,16
738312,DCC,License,Temple Beth Shalom Nursery School,Hastings-on-Hudson,10706,Dobbs Ferry,0,11,48,0,0,59
414940,SACC,Registration,NIA COMMUNITY SERVICES NETWORK @ IS 187,Brooklyn,11219,Brooklyn 20,0,0,0,300,0,300
407335,SACC,Registration,Just for Kids,Grand Island,14072,Grand Island,0,0,0,44,0,44
623897,SACC,Registration,"Samuel Field YM & YWHA, Inc. @PS 55",Richmond Hill,11419,Queens 28,0,0,0,158,0,158
41692,DCC,License,A Starting Place,Pearl River,10965,Pearl River,0,0,199,0,0,199
760416,GFDC,License,"Ricardo O'Gorman Garden and Center for Resources in the Humanities, Inc",New York,10027,Manhattan 5,0,0,0,4,12,16
269076,SACC,Registration,SCOPE Education Services,Westbury,11590,East Meadow,0,0,0,94,0,94
759184,SACC,Registration,NY Tibetan Service Center Inc.,Elmhurst,11373,Queens 24,0,0,0,29,0,29
243023,SACC,Registration,Young Men's Christian Association Buffalo Niagara,Williamsville,14221,Clarence,0,0,0,44,0,44
39320,DCC,License,Here We Grow Child Care Center,Cortland,13045,Cortland,8,24,30,0,0,62
843287,GFDC,License,"Moore, Jaclyn",Ilion,13357,Ilion,0,0,0,4,12,16
670739,GFDC,License,"Lunita, Play & Learn Daycare Inc.",Bronx,10472,Bronx 8,0,0,0,4,12,16
261402,GFDC,License,"Alexandrova, Elena",Valley Stream,11581,Valley Str Hemp 24,0,0,0,4,12,16
801086,GFDC,License,Mimi's Group Family Daycare,Jamaica,11434,Queens 29,0,0,0,4,12,16
876852,GFDC,License,Growth Mindset Daycare LLC,Brooklyn,11207,Brooklyn 32,0,0,0,4,12,16
42966,SACC,Registration,Albany JCC @ Albany School of Humanities,Albany,12209,Albany,0,0,0,44,0,44
40726,DCC,License,Small Wonders Child Care Center,Hauppauge,11788,Hauppauge,16,24,16,0,0,56
844386,GFDC,License,"Mena Rosario, Wilma",Bronx,10458,Bronx 10,0,0,0,4,12,16
299760,SACC,Registration,BCA A S P @ PS 105,Brooklyn,11219,Brooklyn 20,0,0,0,216,0,216
874400,DCC,License,The Learning Experience,Plainview,11803,Plainview,16,47,85,20,0,168
805387,GFDC,License,Pyramid Daycare,Brooklyn,11209,Brooklyn 20,0,0,0,4,12,16
672812,GFDC,License,"Odige, Magda",Brooklyn,11234,Brooklyn 18,0,0,0,4,12,16
353470,FDC,Registration,"Blair, Shelly",WADDINGTON,13694,Madrid-Waddington,0,0,0,2,6,8
807459,FDC,Registration,"Miranda Fonseca, Yusimi",Syracuse,13224,Syracuse,0,0,0,2,6,8
24330,GFDC,License,Care Alot 4 Tots,Rochester,146112520,Rochester,0,0,0,4,12,16
872615,GFDC,License,Little Lotus Day Care Corp.,New York,10030,Manhattan 5,0,0,0,2,12,14
128216,FDC,Registration,"Vandewater, Jean",Greenwich,12834,Greenwich,0,0,0,2,6,8
39186,DCC,License,Albany Jewish Community Center,Albany,122081712,Albany,24,66,132,72,0,294
773722,DCC,Pending Revocation,"PHELPS COMMUNITY CENTER, INC.",Phelps,14532,Phelps-Clifton,16,10,30,119,0,175
341383,GFDC,License,Giggle Family Day Care Inc.,Brooklyn,11209,Brooklyn 20,0,0,0,4,12,16
285063,GFDC,License,"Ocampo, Magnolia",Elmhurst,11373,Queens 24,0,0,0,4,12,16
874612,DCC,License,"Colonial Youth and Family Services, Inc.",Mastic,11950,William Floyd,0,0,16,30,0,46
144721,FDC,Registration,"Ariyev, Marina",Rego Park,11374,Queens 28,0,0,0,2,6,8
703742,DCC,License,RD #1 WERNER RD LTD,Clifton Park,12065,Shenendehowa,0,0,45,0,0,45
368452,FDC,Registration,"Figueroa, Maria",Bronx,10452,Bronx 9,0,0,0,2,6,8
872894,GFDC,License,"Rodriguez, Roxanna",Bronx,10463,Bronx 10,0,0,0,4,12,16
259179,FDC,Registration,"Azimulla, Sheleeza",Ozone Park,11420,Queens 27,0,0,0,2,6,8
868190,DCC,License,L.I. Child and Family Development Services Inc.,Huntington Station,11746,Huntington,0,0,54,0,0,54
741583,GFDC,License,Time Well Spent  Day Care,Buffalo,14214,Buffalo,0,0,0,4,12,16
795972,SACC,Registration,"CAMBA, Inc. @ NYCHA Albany Houses",Brooklyn,11213,Brooklyn 16,0,0,0,60,0,60
876051,DCC,License,"Pinnacle Early Learning Center, Inc.",Rochester,14623,Rush-Henrietta,12,24,0,0,0,36
700840,FDC,Registration,"Rivera, Giselle",Bronx,10468,Bronx 10,0,0,0,2,6,8
572258,GFDC,License,"Gomez, Norkelia",Bronx,10453,Bronx 10,0,0,0,4,12,16
173555,DCC,License,Racker,Cortland,13045,Cortland,0,0,85,0,0,85
325307,GFDC,License,Claude Heaven Day Care Center Inc.,Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16
40941,DCC,License,Childtime Learning Centers,Fairport,144503924,Fairport,12,24,37,0,0,73
707139,SACC,Registration,The Neighbor Hood Kids Achievement Program,Yonkers,10701,Yonkers,0,0,0,75,0,75
123973,GFDC,License,LIGIA GRUPO DE ANGELES LLC,Bronx,10451,Bronx 9,0,0,0,4,12,16
810648,FDC,Registration,Dery's Family Daycare,Syracuse,13203,Syracuse,0,0,0,2,6,8
3185,FDC,Registration,"Hargat, Kathleen",Chestnut Ridge,10977,East Ramapo,0,0,0,2,6,8
864107,GFDC,License,"Seda, Mariela",Bronx,10462,Bronx 11,0,0,0,4,12,16
683020,FDC,Registration,Bright Minds Child Care Inc,Staten Island,10301,Richmond 31,0,0,0,2,6,8
409193,DCC,License,Alternatives For Children,Aquebogue,11931,,0,0,72,0,0,72
73566,SACC,Registration,Police Athletic League @Duncan Center,New York,10019,Manhattan 2,0,0,0,100,0,100
109408,GFDC,License,A Mother's Prayer Daycare,Ballston Spa,12020,Saratoga Springs,0,0,0,4,12,16
879158,GFDC,License,OUR LIL SAINT LIMITED,Bronx,10467,Bronx 11,0,0,0,4,12,16
573805,GFDC,License,YoungerMusik Corp.,Brooklyn,11214,Brooklyn 20,0,0,0,4,12,16
433749,GFDC,License,Tita & Tito Daycare Inc,Brooklyn,11232,Brooklyn 15,0,0,0,4,12,16
871904,GFDC,License,"The Children's Garden of Eden Daycare, LLC",Brooklyn,11234,Brooklyn 22,0,0,0,4,12,16
44548,SACC,Registration,"Mt. Tremper Outdoor Ministries, Inc.",Patterson,12563,Carmel,0,0,0,106,0,106
62610,FDC,Registration,"Stoll, Lurline",Brooklyn,11234,Brooklyn 22,0,0,0,2,6,8
387298,GFDC,License,"Martinez, Ana Mercedes",Bronx,10458,Bronx 10,0,0,0,2,12,14
289374,DCC,License,Rainbow Play School,Gloversville,12078,Gloversville,0,0,35,0,0,35
7002,GFDC,License,"Frazier, Rose",Hempstead,11550,Hempstead,0,0,0,0,7,7
733979,FDC,Registration,"Polanco, Adelina",Bronx,10458,Bronx 10,0,0,0,2,6,8
852948,GFDC,License,Lisa's Little Angels Daycare,Middletown,10940,Middletown,0,0,0,4,12,16
701683,SACC,Registration,Sid Jacobson JCC - Denton Ave. Elementary School,New Hyde Park,11040,Herricks,0,0,0,75,0,75
673804,GFDC,License,"Pocasangre, Santos",Bronx,10455,Bronx 7,0,0,0,4,12,16
356732,GFDC,License,"Wilson, Wayne",Brooklyn,11207,Brooklyn 19,0,0,0,4,12,16
561308,SACC,Registration,GRYC @ PS/IS 128,Middle Village,11379,Queens 24,0,0,0,316,0,316
246466,GFDC,License,"Hamm, Karen",Camillus,13031,West Genesee,0,0,0,4,12,16
643640,GFDC,License,Chiquitines Day Care  II  Corp,Bronx,10457,Bronx 10,0,0,0,4,12,16
800727,SACC,Registration,"North East Community Center, Inc.",Amenia,12501,Northeast,0,0,0,57,0,57
286168,FDC,Registration,"Rodriguez, Sumelgida",Brooklyn,11208,Brooklyn 19,0,0,0,2,5,7
706211,GFDC,License,"Hernandez, Maria Zunilda",New York,10033,Manhattan 6,0,0,0,4,12,16
246326,GFDC,License,Rosa's Playhouse Inc.,Freeport,11520,Freeport,0,0,0,4,12,16
659483,GFDC,License,Children's Place Day Care,Bronx,10458,Bronx 10,0,0,0,4,12,16
843543,GFDC,License,Bumble Bee (PS) Daycare Inc,Brooklyn,11215,Brooklyn 13,0,0,0,4,12,16
327761,GFDC,License,"Jack, Dean",Brooklyn,11212,Brooklyn 23,0,0,0,4,12,16
43877,DCC,License,Early Discoveries Center,Port Jefferson,11777,Comsewogue,8,36,71,0,0,115
778026,GFDC,License,"Ince, Allison",Brooklyn,11234,Brooklyn 22,0,0,0,4,12,16
222097,DCC,License,"Learn and Play Day Care Center,  LLC",Mineola,11501,Mineola,32,69,83,20,0,204
517397,GFDC,License,"Nicky's Little Sprouts, D.C., INC.",Laurelton,11413,Queens 29,0,0,0,4,12,16
615263,GFDC,License,Sunny Side Day Care Center,Portchester,10573,Port Chester-Rye,0,0,0,4,12,16
797946,SACC,Registration,Greater Ridgewood Youth Council,Long Island City,11106,Queens 30,0,0,0,200,0,200
745548,GFDC,License,"Gomez, Maria",Bronx,10452,Bronx 9,0,0,0,4,12,16
825608,FDC,Registration,THE GUIDING LIGHT COMMUNITY FAMILY CHILDCARE INC.,Bayshore,11706,Brentwood,0,0,0,2,6,8
339148,SACC,Registration,MilIennium Development @ PS 236,Brooklyn,11234,Brooklyn 22,0,0,0,172,0,172
233597,GFDC,License,"Ketcham-Cooper, Deborah",South Ozone Park,11420,Queens 27,0,0,0,2,12,14
396885,GFDC,License,"Pacheco, Grace",Brooklyn,11221,Brooklyn 32,0,0,0,4,12,16
876622,DCC,License,Healthy Kids Programs,Monticello,12701,Monticello,0,0,39,0,0,39
715922,GFDC,License,"Etienne, Myriam",Brooklyn,11215,Brooklyn 15,0,0,0,4,12,16
251637,FDC,Registration,"Clark, May",Syracuse,13202,Syracuse,0,0,0,2,6,8
829833,GFDC,License,"Reyes Vicente, Cleryd",Bronx,10465,Bronx 8,0,0,0,4,12,16
847159,GFDC,License,Tiffanie's Smart House LLC,Staten Island,10302,Richmond 31,0,0,0,4,12,16
780922,GFDC,License,TODDLER TIME GF DAYCARE CORP,BRONX,10456,Bronx 9,0,0,0,4,12,16
880191,GFDC,License,"Sofiasdaycare, Inc.",Brooklyn,11215,Brooklyn 15,0,0,0,4,12,16
784217,GFDC,License,"Mohsen, Nevin",East Elmhurst,11370,Queens 30,0,0,0,4,12,16
166605,GFDC,License,"Ewert, Danielle",Manlius,13104,Fayetteville-Manlius,0,0,0,4,12,16
866017,SACC,Registration,Saratoga Regional Young Men's Christian Association,Cambridge,12816,Cambridge,0,0,0,44,0,44
789554,GFDC,License,RIVAS SMART START DAY CARE,Uniondale,11553,Uniondale,0,0,0,4,12,16
41124,SACC,Registration,"Colonie Youth Center, Inc. @ Loudonville School",Loudonville,12211,North Colonie,0,0,0,44,0,44
262468,GFDC,License,TINY TOTS GROUP FAMILY DAYCARE,Jamaica,11436,Queens 27,0,0,0,4,12,16
838040,GFDC,License,"Guzman, Anabel",Bronx,10452,Bronx 9,0,0,0,0,12,12
517724,GFDC,License,"Bourne, Donnette",Brooklyn,11210,Brooklyn 22,0,0,0,4,12,16
880589,GFDC,License,"Lopez, Massiel",Bronx,10462,Bronx 11,0,0,0,4,12,16
877667,SACC,Registration,"ABC Nursery of Clifton Park, Inc.",Clifton Park,12065,Shenendehowa,0,0,0,44,0,44
411727,FDC,Registration,"Campaney, Fiona",Watertown,13601,Watertown,0,0,0,2,6,8
733560,GFDC,License,"Malachi Child Care, LLC",Hempstead,11550,Hempstead,0,0,0,4,12,16
73663,SACC,Registration,BMCC EARLY CHILDHOOD CENTER,New York,10007,Manhattan 2,0,0,0,17,0,17
709794,SACC,Registration,University Settlement Society of NY@ North Star Academy,Brooklyn,11238,Brooklyn 13,0,0,0,105,0,105
710198,DCC,License,The Gingerbread House Preschool & Childcare Center,Syracuse,13208,Lyncourt,24,48,93,0,0,165
523804,SACC,Registration,Just for Kids,Williamsville,14221,Williamsville,0,0,16,84,0,100
320468,FDC,Registration,"Hillier, Sharon",Johnstown,120951224,Johnstown,0,0,0,2,6,8
823706,GFDC,License,Mini Menchies,Spring Valley,10977,East Ramapo,0,0,0,4,12,16
218090,GFDC,License,"Dinardo, Anna",BRONX,10465,Bronx 8,0,0,0,4,12,16
878770,SACC,Registration,"Young Men's Christian Association of Middletown, N.Y.",Cornwall,12518,Cornwall,0,0,0,80,0,80
880543,GFDC,License,Little Me Daycare LLC,West Babylon,11704,West Babylon,0,0,0,4,12,16
204661,GFDC,License,"Rosa Zias Group Family Daycare, Corp",Hicksville,11801,Hicksville,0,0,0,4,12,16
270351,GFDC,License,Mundo Infantil,Corona,11368,Queens 24,0,0,0,4,12,16
874091,GFDC,License,M&M Group Family Daycare Inc.,Bronx,10455,Bronx 8,0,0,0,0,10,10
811338,FDC,Registration,"Milligan, Aja",Utica,13501,Utica,0,0,0,2,6,8
31355,GFDC,License,"Maurer, Obdulia",Shenorock,10587,,0,0,0,4,12,16
768059,GFDC,License,"Almonte Polanco, Pamel",Bronx,10453,Bronx 9,0,0,0,4,12,16
622904,GFDC,License,"Francisco, Lissette",Bronx,10453,,0,0,0,4,12,16
850866,GFDC,License,La Casita Child Day Care 123 Inc.,Amityville,11701,Amityville,0,0,0,4,12,16
870737,FDC,Registration,"Peralta, Francheska",Bronx,10460,Bronx 12,0,0,0,2,6,8
715176,GFDC,License,"Brooks, Glenford",Staten Island,10302,Richmond 31,0,0,0,4,12,16
680046,DCC,License,"Inspire Crayon Campus, LLC",Pittsford,14534,Pittsford,24,34,100,20,0,178
794166,FDC,Registration,Miss Bri's Puddle Jumpers,Canton,13617,Canton,0,0,0,2,6,8
106145,GFDC,License,"Martin, Jennifer",Elmira,149042203,Elmira City,0,0,0,4,12,16
878697,SACC,Registration,Community Counseling & Mediation,Brooklyn,11226,Brooklyn 17,0,0,0,80,0,80
806050,FDC,Registration,Montessori A Great Beginning Inc.,East Northport,11731,Commack,0,0,0,2,6,8
747138,DCC,License,"Rozzies Day Care, Inc",Roosevelt,11575,Roosevelt,16,24,0,0,0,40
730929,GFDC,License,"Guzman, Ana",Bronx,10467,Bronx 10,0,0,0,4,12,16
73951,SACC,Registration,RiseBoro Comm Partnership Inc @ JHS 296,Brooklyn,11207,Brooklyn 32,0,0,0,279,0,279
350539,GFDC,License,LadyBug Family Inc.,Brooklyn,11231,Brooklyn 15,0,0,0,2,12,14
269674,GFDC,License,"Samboy, Isabel",Brooklyn,11208,Brooklyn 19,0,0,0,2,12,14
352720,DCC,License,Wee Can Preschool & Childcare,Orchard Park,14127,Orchard Park,0,22,105,0,0,127
129361,GFDC,License,TLC Day Care,Clifton Park,12065,Shenendehowa,0,0,0,4,12,16
624524,GFDC,License,"Mighty, Kenya",Bronx,10469,Bronx 11,0,0,0,0,12,12
828942,GFDC,License,Kids Are Special Family Daycare,Saint Albans,11412,Queens 29,0,0,0,4,12,16
371061,FDC,Registration,"Legendre, Letitia",Jamaica,11433,Queens 29,0,0,0,2,6,8
809596,GFDC,License,RAINBOW STARS DAYCARE,Bronx,10473,Bronx 8,0,0,0,4,12,16
492844,SACC,Registration,Kids Et Cetera Day Care Inc.,Brooklyn,11203,Brooklyn 18,0,0,0,98,0,98
294922,GFDC,License,"Jean- Baptiste, Myrtha",Staten Island,10310,Richmond 31,0,0,0,4,12,16
456796,DCC,License,Once Upon A  Time Learning Center LLC,Corning,14830,Corning,0,0,37,12,0,49
704341,GFDC,License,Camilla's Daycare,Albany,12209,Albany,0,0,0,4,12,16
593803,GFDC,License,J & D Tender Daycare Inc.,Bronx,10469,Bronx 11,0,0,0,4,12,16
797804,GFDC,License,"Bitton, Rebecca",Brooklyn,11229,Brooklyn 22,0,0,0,4,12,16
291856,DCC,License,"Early Bird Childcare Centers, Inc.",Springville,14141,Springville-Griffith,26,24,90,28,0,168
235663,GFDC,License,Mac's Group Family Day care,Brooklyn,11203,Brooklyn 18,0,0,0,4,12,16
140287,FDC,Registration,"Moore-Ivey, Barbara",Bronx,10456,Bronx 12,0,0,0,2,6,8
221078,GFDC,License,Maribel Day Care,Bronx,10461,Bronx 11,0,0,0,2,12,14
227406,DCC,License,"NYS Federation of Growers and Processors Association, Inc.",Holley,14470,Holley,32,0,48,15,0,95
821932,GFDC,License,Love Laugh & Learn Childcare,Elmira,14905,Elmira City,0,0,0,4,12,16
62398,FDC,Registration,"Young, Marie",Brooklyn,11238,Brooklyn 17,0,0,0,1,6,7
292591,FDC,Registration,"Martinez, Anna",Bronx,10451,Bronx 7,0,0,0,2,6,8
473911,GFDC,License,"Taveras, Viviana",New York,10033,Manhattan 6,0,0,0,0,12,12
393083,GFDC,License,Little Hands Little Feets Group Family Daycare,Bronx,10473,Bronx 8,0,0,0,2,12,14
857431,GFDC,License,"Minaya Gomez Sr, Marbelys",Bronx,10463,Bronx 10,0,0,0,4,12,16
627220,FDC,Registration,"Occhipinti, Eleonora",Rome,13440,Rome,0,0,0,2,6,8
847053,GFDC,License,Happy Home Child Care Ltd.,Bohemia,11716,Connetquot,0,0,0,4,12,16
800707,SACC,Registration,BPA of NY INC. @129Q,College Point,11356,Queens 25,0,0,0,265,0,265
771997,GFDC,License,"Scafidi, Nicole",Brooklyn,11214,Brooklyn 20,0,0,0,0,12,12
767201,GFDC,License,"Perez, Maribel",Bronx,10468,Bronx 10,0,0,0,2,12,14
41020,SACC,Registration,"School's Out, Inc.",Delmar,12054,Bethlehem,0,0,0,58,0,58
823378,GFDC,License,"Poy, Vanessa",Bronx,10458,Bronx 10,0,0,0,4,12,16
879437,GFDC,License,MERRICK'S RISE N' SHINE FAMILY DAYCARE INC.,Laurelton,11413,Queens 29,0,0,0,4,12,16
793482,FDC,Registration,Every Little Step Home Daycare,Niagara Falls,14305,Niagara Falls,0,0,0,2,6,8
614094,GFDC,License,"Francisco, Eligia",Bronx,10459,Bronx 8,0,0,0,4,12,16
652721,GFDC,License,Marisol  Daycare,Rochester,14609,Rochester,0,0,0,4,12,16
868563,GFDC,License,5 STAR FAMILY DAYCARE INC.,BRONX,10460,Bronx 12,0,0,0,4,12,16
42006,DCC,License,"Childtime Childcare, Inc.",Delmar,120541307,Albany,16,17,42,0,0,75
829347,GFDC,License,Laugh and Learn Group Childcare,Lagrangeville,12540,Arlington,0,0,0,4,12,16
41566,SACC,Registration,The Young Men's Christian Association of the Capital District,Clifton Park,12065,Shenendehowa,0,0,0,44,0,44
40190,SACC,Registration,The Young Men's Christian Association of the Capital District,Charlton,12019,Burnt Hills,0,0,0,44,0,44
591811,GFDC,License,"T S L V, Inc.",Brooklyn,11215,Brooklyn 15,0,0,0,4,12,16
816650,FDC,Registration,"Agyemang, Faustina",Bronx,10452,Bronx 9,0,0,0,2,6,8
857233,GFDC,License,"Parra Ventura, Eridania",Bronx,10458,Bronx 10,0,0,0,4,12,16
40813,SACC,Registration,YWCA Kids World at Gardner Rd. School,Horseheads,14845,Horseheads,0,0,0,90,0,90
841180,FDC,Registration,"Vails, Rashinika",Niagara Falls,14301,Niagara Falls,0,0,0,2,6,8
382596,SACC,Registration,Phipps Community Development Corp. Beacon Prog. @ IS 192,Bronx,10465,Bronx 8,0,0,0,120,0,120
460301,DCC,License,Great Beginnings Big Kids,Corning,14830,Corning,0,0,14,20,0,34
762829,GFDC,License,Kids Playtime Day Care Inc.,Franklin Square,11010,Elmont,0,0,0,4,12,16
793963,GFDC,License,Itty Bitty Toes Playhouse Inc.,Freeport,11520,Freeport,0,0,0,4,12,16
430998,GFDC,License,Creative Mind Group Family DayCare,Brooklyn,11207,Brooklyn 19,0,0,0,4,12,16
879306,GFDC,License,Mamabears Cubs Playcare Daycare I,Rochester,14621,Rochester,0,0,0,4,12,16
844525,GFDC,License,"Alfaro, Miriam",Huntington,11743,South Huntington,0,0,0,4,12,16
709721,SACC,Registration,New York Junior Tennis & Learning,Bronx,10457,Bronx 9,0,0,0,107,0,107
40212,SACC,Registration,Capital District YMCA @ Bradt Elementary,Schenectady,12303,Mohonasen,0,0,0,44,0,44
31677,FDC,Registration,"Wanamaker, Patricia",Williamsville,14221,Williamsville,0,0,0,2,6,8
365538,DCC,License,Joint Council For Economic Opportunity,Plattsburgh,12901,Plattsburgh,0,0,18,0,0,18
447825,GFDC,License,"Padilla, Jenny",Brooklyn,11208,Brooklyn 19,0,0,0,4,12,16
512592,FDC,Registration,"Mcdonald, Joyce",Brooklyn,11212,Brooklyn 23,0,0,0,2,6,8
521327,GFDC,License,"Toral, Paola",Jackson Heights,11372,Queens 30,0,0,0,4,12,16
796374,SACC,Registration,"Kuei Luck Enrichment Center, Inc",Flushing,11364,Queens 26,0,0,0,52,0,52
72606,GFDC,License,"Solano Bacchus, Valerie",Far Rockaway,11691,Queens 27,0,0,0,4,12,16
812716,GFDC,License,Little Einsteinz Corp,Valley stream,11581,Lawrence,0,0,0,4,12,16
877939,DCC,License,"Cortland County Community Action Program, Inc.",Cortland,13045,Cortland,0,32,17,0,0,49
744199,GFDC,License,"Dream A Little Dream Daycare, LLC",Staten Island,10308,Richmond 31,0,0,0,4,12,16
618267,SACC,Registration,"New York Junior Tennis League, Inc.",New York,10040,Manhattan 6,0,0,0,64,0,64
247701,GFDC,License,"Bellevue, Marie",Brooklyn,11226,Brooklyn 17,0,0,0,4,12,16
