month,division,line,day_type,num_sched_trains,num_actual_trains,service_delivered
2020-03,B DIVISION,C,2,641,599,0.934477379
2020-03,B DIVISION,D,1,1365,1328,0.972893773
2020-03,B DIVISION,D,2,1244,1196,0.961414791
2020-03,B DIVISION,E,2,320,316,0.9875
2020-03,B DIVISION,E,1,1170,1093,0.934188034
2020-03,B DIVISION,F,2,960,941,0.980208333
2020-03,B DIVISION,F,1,2175,2093,0.962298851
2020-03,B DIVISION,G,2,1575,1558,0.989206349
2020-03,B DIVISION,G,1,675,659,0.976296296
2020-03,B DIVISION,JZ,2,620,611,0.985483871
2020-03,B DIVISION,JZ,1,765,752,0.983006536
2020-03,B DIVISION,L,2,240,241,1.004166667
2020-03,B DIVISION,L,1,1440,1379,0.957638889
2020-03,B DIVISION,M,2,840,812,0.966666667
2020-03,B DIVISION,M,1,1350,1268,0.939259259
2020-03,B DIVISION,N,1,1350,1283,0.95037037
2020-03,B DIVISION,N,2,1239,1193,0.962873285
2020-03,B DIVISION,Q,1,1545,1495,0.96763754
2020-03,B DIVISION,Q,2,1392,1382,0.992816092
2020-03,B DIVISION,R,1,1485,1404,0.945454545
2020-03,B DIVISION,R,2,1040,1041,1.000961538
2020-03,B DIVISION,S Fkln,1,540,538,0.996296296
2020-03,B DIVISION,S Fkln,2,608,606,0.996710526
2020-03,B DIVISION,S Rock,1,330,325,0.984848485
2020-03,B DIVISION,S Rock,2,384,384,1
2020-03,B DIVISION,W,1,585,536,0.916239316
2020-03,Systemwide,Systemwide,1,32495,31468,0.968395138
2020-03,Systemwide,Systemwide,2,21037,20503,0.974616152
2020-02,A DIVISION,1,1,1577,1565,0.992390615
2020-02,A DIVISION,1,2,1077,1069,0.992571959
2020-02,A DIVISION,2,1,2090,2054,0.98277512
2020-02,A DIVISION,2,2,2106,2031,0.964387464
2020-02,A DIVISION,3,1,1938,1909,0.98503612
2020-02,A DIVISION,3,2,1440,1431,0.99375
2020-02,A DIVISION,4,1,2679,2548,0.951101157
2020-02,A DIVISION,4,2,2144,2054,0.958022388
2020-02,A DIVISION,5,1,2413,2291,0.94944053
2020-02,A DIVISION,5,2,1404,1379,0.982193732
2020-02,A DIVISION,6,1,1954,1868,0.955987718
2020-02,A DIVISION,6,2,1076,1055,0.980483271
2020-02,A DIVISION,7,1,2584,2527,0.977941176
2020-02,A DIVISION,7,2,1440,1412,0.980555556
2020-02,A DIVISION,S 42nd,1,1900,1865,0.981578947
2020-02,A DIVISION,S 42nd,2,1290,1260,0.976744186
2020-02,B DIVISION,A,2,1720,1672,0.972093023
2020-02,B DIVISION,A,1,2451,2321,0.946960424
2020-02,B DIVISION,B,1,1596,1512,0.947368421
2020-02,B DIVISION,C,1,1425,1366,0.958596491
2020-02,B DIVISION,C,2,1440,1378,0.956944444
2020-02,B DIVISION,D,1,1729,1674,0.968189705
2020-02,B DIVISION,D,2,1626,1585,0.974784748
2020-02,B DIVISION,E,2,320,319,0.996875
2020-02,B DIVISION,E,1,1482,1424,0.960863698
2020-02,B DIVISION,F,2,1120,1072,0.957142857
2020-02,B DIVISION,F,1,2755,2677,0.97168784
2020-02,B DIVISION,G,2,2065,2030,0.983050847
2020-02,B DIVISION,G,1,855,828,0.968421053
2020-02,B DIVISION,JZ,1,969,947,0.977296182
2020-02,B DIVISION,JZ,2,812,796,0.980295567
2020-02,B DIVISION,L,2,432,428,0.990740741
2020-02,B DIVISION,L,1,1824,1765,0.967653509
2020-02,B DIVISION,M,1,1710,1625,0.950292398
2020-02,B DIVISION,M,2,1080,1053,0.975
2020-02,B DIVISION,N,1,1620,1532,0.945679012
2020-02,B DIVISION,N,2,1500,1488,0.992
2020-02,B DIVISION,Q,2,768,739,0.962239583
2020-02,B DIVISION,Q,1,1957,1892,0.966785897
2020-02,B DIVISION,R,1,1881,1786,0.949494949
2020-02,B DIVISION,R,2,1200,1178,0.981666667
2020-02,B DIVISION,S Fkln,1,684,676,0.988304094
2020-02,B DIVISION,S Fkln,2,800,792,0.99
2020-02,B DIVISION,S Rock,1,418,419,1.002392344
2020-02,B DIVISION,S Rock,2,400,403,1.0075
2020-02,B DIVISION,W,1,741,694,0.9365722
2020-02,Systemwide,Systemwide,1,41232,39765,0.964420838
2020-02,Systemwide,Systemwide,2,27260,26624,0.976669112
2020-01,A DIVISION,1,1,1826,1773,0.970974808
2020-01,A DIVISION,1,2,958,952,0.993736952
2020-01,A DIVISION,2,1,2420,2322,0.959504132
2020-01,A DIVISION,2,2,1866,1836,0.98392283
2020-01,A DIVISION,3,1,2244,2174,0.968805704
2020-01,A DIVISION,3,2,1280,1279,0.99921875
2020-01,A DIVISION,4,1,3102,2965,0.955834945
2020-01,A DIVISION,4,2,1662,1616,0.972322503
2020-01,A DIVISION,5,1,2794,2693,0.96385111
2020-01,A DIVISION,5,2,962,947,0.984407484
2020-01,A DIVISION,6,1,2266,2193,0.967784643
2020-01,A DIVISION,6,2,957,936,0.978056426
2020-01,A DIVISION,7,2,1168,1136,0.97260274
2020-01,A DIVISION,7,1,2931,2795,0.953599454
2020-01,A DIVISION,S 42nd,1,2200,2133,0.969545455
2020-01,A DIVISION,S 42nd,2,1098,1093,0.995446266
2020-01,B DIVISION,A,2,1527,1465,0.959397511
2020-01,B DIVISION,A,1,2838,2712,0.955602537
2020-01,B DIVISION,B,1,1848,1796,0.971861472
2020-01,B DIVISION,C,1,1650,1614,0.978181818
2020-01,B DIVISION,C,2,1280,1186,0.9265625
2020-01,B DIVISION,D,1,2002,1943,0.970529471
2020-01,B DIVISION,D,2,1528,1430,0.935863874
2020-01,B DIVISION,E,2,480,478,0.995833333
2020-01,B DIVISION,E,1,1716,1630,0.94988345
2020-01,B DIVISION,F,2,880,876,0.995454545
2020-01,B DIVISION,F,1,3190,3080,0.965517241
2020-01,B DIVISION,G,2,1820,1787,0.981868132
2020-01,B DIVISION,G,1,990,979,0.988888889
2020-01,B DIVISION,JZ,2,716,703,0.981843575
2020-01,B DIVISION,JZ,1,1122,1105,0.984848485
2020-01,B DIVISION,L,2,384,386,1.005208333
2020-01,B DIVISION,L,1,2112,2086,0.987689394
2020-01,B DIVISION,M,2,960,945,0.984375
2020-01,B DIVISION,M,1,1980,1877,0.947979798
2020-01,B DIVISION,N,2,1407,1327,0.943141436
2020-01,B DIVISION,N,1,1980,1889,0.954040404
2020-01,B DIVISION,Q,2,1536,1499,0.975911458
2020-01,B DIVISION,Q,1,2266,2188,0.965578111
2020-01,B DIVISION,R,1,2178,2058,0.944903581
2020-01,B DIVISION,R,2,1280,1260,0.984375
2020-01,B DIVISION,S Fkln,2,704,702,0.997159091
2020-01,B DIVISION,S Fkln,1,792,792,1
2020-01,B DIVISION,S Rock,1,484,473,0.977272727
2020-01,B DIVISION,S Rock,2,448,446,0.995535714
2020-01,B DIVISION,W,1,858,817,0.952214452
2020-01,Systemwide,Systemwide,1,47789,46087,0.96438511
2020-01,Systemwide,Systemwide,2,24901,24285,0.975262038
