year,month,day_of_week,hour_of_day,timestamp,origin_station_complex_id,origin_station_complex_name,origin_latitude,origin_longitude,destination_station_complex_id,destination_station_complex_name,destination_latitude,destination_longitude,estimated_average_ridership,origin_point,destination_point
2023,10,Tuesday,15,2023-10-03T15:00:00.000,446,Morris Park (5),40.854364,-73.860495,399,68 St-Hunter College (6),40.768141,-73.96387,1.722,"{'type': 'Point', 'coordinates': [-73.860495, 40.854364]}","{'type': 'Point', 'coordinates': [-73.96387, 40.768141]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,609,"Bryant Pk (B,D,F,M)/5 Av (7)",40.754022,-73.983266,395,103 St (6),40.7906,-73.947478,0.7174,"{'type': 'Point', 'coordinates': [-73.983266, 40.754022]}","{'type': 'Point', 'coordinates': [-73.947478, 40.7906]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,120,Bedford Av (L),40.717304,-73.956872,388,167 St (4),40.835537,-73.9214,3.277,"{'type': 'Point', 'coordinates': [-73.956872, 40.717304]}","{'type': 'Point', 'coordinates': [-73.9214, 40.835537]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,606,"Court Sq (E,G,M,7)",40.747141,-73.945032,45,Beverley Rd (Q),40.644031,-73.964492,0.9202,"{'type': 'Point', 'coordinates': [-73.945032, 40.747141]}","{'type': 'Point', 'coordinates': [-73.964492, 40.644031]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,127,DeKalb Av (L),40.703811,-73.918425,103,"Bowery (J,Z)",40.72028,-73.993915,0.786,"{'type': 'Point', 'coordinates': [-73.918425, 40.703811]}","{'type': 'Point', 'coordinates': [-73.993915, 40.72028]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,169,"Canal St (A,C,E)",40.720824,-74.005229,259,"Kew Gardens-Union Tpke (E,F)",40.714441,-73.831008,10.1134,"{'type': 'Point', 'coordinates': [-74.005229, 40.720824]}","{'type': 'Point', 'coordinates': [-73.831008, 40.714441]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,311,86 St (1),40.788644,-73.976218,260,"75 Av (E,F)",40.718331,-73.837324,0.739,"{'type': 'Point', 'coordinates': [-73.976218, 40.788644]}","{'type': 'Point', 'coordinates': [-73.837324, 40.718331]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,225,"47-50 Sts-Rockefeller Ctr (B,D,F,M)",40.758663,-73.981329,17,"Prince St (R,W)",40.724329,-73.997702,6.8028,"{'type': 'Point', 'coordinates': [-73.981329, 40.758663]}","{'type': 'Point', 'coordinates': [-73.997702, 40.724329]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,305,137 St-City College (1),40.822008,-73.953676,167,"W 4 St-Wash Sq (A,C,E,B,D,F,M)",40.732338,-74.000495,2.8078,"{'type': 'Point', 'coordinates': [-73.953676, 40.822008]}","{'type': 'Point', 'coordinates': [-74.000495, 40.732338]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,471,34 St-Hudson Yards (7),40.755882,-74.00191,153,"125 St (A,C,B,D)",40.811109,-73.952343,1.6962,"{'type': 'Point', 'coordinates': [-74.00191, 40.755882]}","{'type': 'Point', 'coordinates': [-73.952343, 40.811109]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,4,"Broadway (N,W)",40.76182,-73.925508,616,"74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)",40.746746,-73.891366,11.2514,"{'type': 'Point', 'coordinates': [-73.925508, 40.76182]}","{'type': 'Point', 'coordinates': [-73.891366, 40.746746]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,65,79 St (D),40.613501,-74.00061,74,18 Av (N),40.620671,-73.990414,0.7942,"{'type': 'Point', 'coordinates': [-74.00061, 40.613501]}","{'type': 'Point', 'coordinates': [-73.990414, 40.620671]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,475,96 St (Q),40.784318,-73.947152,231,"Grand St (B,D)",40.718267,-73.993753,3.8468,"{'type': 'Point', 'coordinates': [-73.947152, 40.784318]}","{'type': 'Point', 'coordinates': [-73.993753, 40.718267]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,298,207 St (1),40.864621,-73.918822,164,"34 St-Penn Station (A,C,E)",40.752287,-73.993391,2.2506,"{'type': 'Point', 'coordinates': [-73.918822, 40.864621]}","{'type': 'Point', 'coordinates': [-73.993391, 40.752287]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,260,"75 Av (E,F)",40.718331,-73.837324,630,"Myrtle-Wyckoff Avs (L,M)",40.699622,-73.911986,0.2666,"{'type': 'Point', 'coordinates': [-73.837324, 40.718331]}","{'type': 'Point', 'coordinates': [-73.911986, 40.699622]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,471,34 St-Hudson Yards (7),40.755882,-74.00191,276,"5 Av/53 St (E,M)",40.760167,-73.975224,9.3292,"{'type': 'Point', 'coordinates': [-74.00191, 40.755882]}","{'type': 'Point', 'coordinates': [-73.975224, 40.760167]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,307,116 St-Columbia University (1),40.807722,-73.96411,606,"Court Sq (E,G,M,7)",40.747141,-73.945032,5.6558,"{'type': 'Point', 'coordinates': [-73.96411, 40.807722]}","{'type': 'Point', 'coordinates': [-73.945032, 40.747141]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,48,Avenue H (Q),40.62927,-73.961639,55,"Brighton Beach (B,Q)",40.577621,-73.961376,18.1966,"{'type': 'Point', 'coordinates': [-73.961639, 40.62927]}","{'type': 'Point', 'coordinates': [-73.961376, 40.577621]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,77,Kings Hwy (N),40.603923,-73.980353,413,"Wall St (4,5)",40.707557,-74.011862,0.2782,"{'type': 'Point', 'coordinates': [-73.980353, 40.603923]}","{'type': 'Point', 'coordinates': [-74.011862, 40.707557]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,311,86 St (1),40.788644,-73.976218,300,191 St (1),40.855225,-73.929412,14.2978,"{'type': 'Point', 'coordinates': [-73.976218, 40.788644]}","{'type': 'Point', 'coordinates': [-73.929412, 40.855225]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,149,163 St-Amsterdam Av (C),40.836013,-73.939892,266,"Elmhurst Av (M,R)",40.742454,-73.882017,0.784,"{'type': 'Point', 'coordinates': [-73.939892, 40.836013]}","{'type': 'Point', 'coordinates': [-73.882017, 40.742454]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,311,86 St (1),40.788644,-73.976218,168,"Spring St (C,E)",40.726227,-74.003739,1.2348,"{'type': 'Point', 'coordinates': [-73.976218, 40.788644]}","{'type': 'Point', 'coordinates': [-74.003739, 40.726227]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,223,"Lexington Av/63 St (F,Q)",40.764629,-73.966113,164,"34 St-Penn Station (A,C,E)",40.752287,-73.993391,5.8964,"{'type': 'Point', 'coordinates': [-73.966113, 40.764629]}","{'type': 'Point', 'coordinates': [-73.993391, 40.752287]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,271,"Steinway St (M,R)",40.756879,-73.92074,265,"Grand Av-Newtown (M,R)",40.737015,-73.877223,24.3002,"{'type': 'Point', 'coordinates': [-73.92074, 40.756879]}","{'type': 'Point', 'coordinates': [-73.877223, 40.737015]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,60,Fort Hamilton Pkwy (D),40.640914,-73.994304,94,Halsey St (J),40.68637,-73.916559,0.2312,"{'type': 'Point', 'coordinates': [-73.994304, 40.640914]}","{'type': 'Point', 'coordinates': [-73.916559, 40.68637]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,45,Beverley Rd (Q),40.644031,-73.964492,51,"Kings Hwy (B,Q)",40.60867,-73.957734,2.166,"{'type': 'Point', 'coordinates': [-73.964492, 40.644031]}","{'type': 'Point', 'coordinates': [-73.957734, 40.60867]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,129,Halsey St (L),40.695602,-73.904084,612,"Lexington Av-53 St (E,M)/51 St (6)",40.75733,-73.970487,3.0814,"{'type': 'Point', 'coordinates': [-73.904084, 40.695602]}","{'type': 'Point', 'coordinates': [-73.970487, 40.75733]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,278,"Jamaica Center-Parsons/Archer (E,J,Z)",40.702147,-73.801109,618,"14 St (A,C,E)/8 Av (L)",40.740335,-74.002134,4.5364,"{'type': 'Point', 'coordinates': [-73.801109, 40.702147]}","{'type': 'Point', 'coordinates': [-74.002134, 40.740335]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,475,96 St (Q),40.784318,-73.947152,76,Bay Pkwy (N),40.611815,-73.981848,1.804,"{'type': 'Point', 'coordinates': [-73.947152, 40.784318]}","{'type': 'Point', 'coordinates': [-73.981848, 40.611815]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,612,"Lexington Av-53 St (E,M)/51 St (6)",40.75733,-73.970487,9,"57 St-7 Av (N,Q,R,W)",40.764664,-73.980658,8.353,"{'type': 'Point', 'coordinates': [-73.970487, 40.75733]}","{'type': 'Point', 'coordinates': [-73.980658, 40.764664]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,153,"125 St (A,C,B,D)",40.811109,-73.952343,147,175 St (A),40.847391,-73.939704,21.1554,"{'type': 'Point', 'coordinates': [-73.952343, 40.811109]}","{'type': 'Point', 'coordinates': [-73.939704, 40.847391]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,414,"Bowling Green (4,5)",40.704817,-74.014065,449,111 St (7),40.75173,-73.855334,1.7154,"{'type': 'Point', 'coordinates': [-74.014065, 40.704817]}","{'type': 'Point', 'coordinates': [-73.855334, 40.75173]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,460,33 St-Rawson St (7),40.744587,-73.930997,44,"Church Av (B,Q)",40.650527,-73.962982,1.885,"{'type': 'Point', 'coordinates': [-73.930997, 40.744587]}","{'type': 'Point', 'coordinates': [-73.962982, 40.650527]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,414,"Bowling Green (4,5)",40.704817,-74.014065,615,New Utrecht Av (N)/62 St (D),40.625657,-73.996624,0.4802,"{'type': 'Point', 'coordinates': [-74.014065, 40.704817]}","{'type': 'Point', 'coordinates': [-73.996624, 40.625657]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,625,"Delancey St (F)/Essex St (J,M,Z)",40.718463,-73.987776,100,"Hewes St (M,J)",40.70687,-73.953431,9.9962,"{'type': 'Point', 'coordinates': [-73.987776, 40.718463]}","{'type': 'Point', 'coordinates': [-73.953431, 40.70687]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,605,"168 St (A,C,1)",40.840638,-73.939847,476,86 St (Q),40.777891,-73.951787,3.79,"{'type': 'Point', 'coordinates': [-73.939847, 40.840638]}","{'type': 'Point', 'coordinates': [-73.951787, 40.777891]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,123,Grand St (L),40.711926,-73.94067,241,"15 St-Prospect Park (F,G)",40.660365,-73.979493,1.4128,"{'type': 'Point', 'coordinates': [-73.94067, 40.711926]}","{'type': 'Point', 'coordinates': [-73.979493, 40.660365]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,299,Dyckman St (1),40.860531,-73.925536,321,18 St (1),40.74104,-73.997871,2.1814,"{'type': 'Point', 'coordinates': [-73.925536, 40.860531]}","{'type': 'Point', 'coordinates': [-73.997871, 40.74104]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,360,Pelham Bay Park (6),40.852462,-73.828121,392,"125 St (4,5,6)",40.804138,-73.937594,1.7016,"{'type': 'Point', 'coordinates': [-73.828121, 40.852462]}","{'type': 'Point', 'coordinates': [-73.937594, 40.804138]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,49,Avenue J (Q),40.625039,-73.960803,250,Kings Hwy (F),40.603217,-73.972361,0.7844,"{'type': 'Point', 'coordinates': [-73.960803, 40.625039]}","{'type': 'Point', 'coordinates': [-73.972361, 40.603217]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,93,"Chauncey St (J,Z)",40.682893,-73.910456,278,"Jamaica Center-Parsons/Archer (E,J,Z)",40.702147,-73.801109,6.263,"{'type': 'Point', 'coordinates': [-73.910456, 40.682893]}","{'type': 'Point', 'coordinates': [-73.801109, 40.702147]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,307,116 St-Columbia University (1),40.807722,-73.96411,14,"23 St (R,W)",40.741303,-73.989344,3.2996,"{'type': 'Point', 'coordinates': [-73.96411, 40.807722]}","{'type': 'Point', 'coordinates': [-73.989344, 40.741303]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,301,181 St (1),40.849505,-73.933596,451,Junction Blvd (7),40.749145,-73.869527,1.122,"{'type': 'Point', 'coordinates': [-73.933596, 40.849505]}","{'type': 'Point', 'coordinates': [-73.869527, 40.749145]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,456,61 St-Woodside (7),40.74563,-73.902984,328,WTC Cortlandt (1),40.711835,-74.012188,0.7748,"{'type': 'Point', 'coordinates': [-73.902984, 40.74563]}","{'type': 'Point', 'coordinates': [-74.012188, 40.711835]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,99,"Lorimer St (M,J)",40.703869,-73.947408,119,1 Av (L),40.730953,-73.981628,1.4136,"{'type': 'Point', 'coordinates': [-73.947408, 40.703869]}","{'type': 'Point', 'coordinates': [-73.981628, 40.730953]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,426,"E 180 St (2,5)",40.841894,-73.873488,152,"135 St (C,B)",40.817894,-73.947649,0.2858,"{'type': 'Point', 'coordinates': [-73.873488, 40.841894]}","{'type': 'Point', 'coordinates': [-73.947649, 40.817894]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,311,86 St (1),40.788644,-73.976218,423,"Allerton Av (2,5)",40.865462,-73.867352,1.9426,"{'type': 'Point', 'coordinates': [-73.976218, 40.788644]}","{'type': 'Point', 'coordinates': [-73.867352, 40.865462]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,14,"23 St (R,W)",40.741303,-73.989344,455,69 St (7),40.746325,-73.896403,2.1534,"{'type': 'Point', 'coordinates': [-73.989344, 40.741303]}","{'type': 'Point', 'coordinates': [-73.896403, 40.746325]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,310,"96 St (1,2,3)",40.793919,-73.972323,95,"Gates Av (J,Z)",40.68963,-73.92227,0.7352,"{'type': 'Point', 'coordinates': [-73.972323, 40.793919]}","{'type': 'Point', 'coordinates': [-73.92227, 40.68963]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,74,18 Av (N),40.620671,-73.990414,150,155 St (C),40.830518,-73.941514,0.78,"{'type': 'Point', 'coordinates': [-73.990414, 40.620671]}","{'type': 'Point', 'coordinates': [-73.941514, 40.830518]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,215,"Tremont Av (B,D)",40.85041,-73.905227,69,25 Av (D),40.597704,-73.986829,1.5472,"{'type': 'Point', 'coordinates': [-73.905227, 40.85041]}","{'type': 'Point', 'coordinates': [-73.986829, 40.597704]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,327,"Chambers St (1,2,3)",40.715478,-74.009266,392,"125 St (4,5,6)",40.804138,-73.937594,2.0502,"{'type': 'Point', 'coordinates': [-74.009266, 40.715478]}","{'type': 'Point', 'coordinates': [-73.937594, 40.804138]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,441,"Central Park North (110 St) (2,3)",40.799075,-73.951822,204,Beach 67 St (A),40.590927,-73.796924,1.8336,"{'type': 'Point', 'coordinates': [-73.951822, 40.799075]}","{'type': 'Point', 'coordinates': [-73.796924, 40.590927]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,426,"E 180 St (2,5)",40.841894,-73.873488,110,Forest Av (M),40.704423,-73.903077,0.2858,"{'type': 'Point', 'coordinates': [-73.873488, 40.841894]}","{'type': 'Point', 'coordinates': [-73.903077, 40.704423]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,51,"Kings Hwy (B,Q)",40.60867,-73.957734,85,"75 St-Elderts Ln (J,Z)",40.691324,-73.867139,0.26,"{'type': 'Point', 'coordinates': [-73.957734, 40.60867]}","{'type': 'Point', 'coordinates': [-73.867139, 40.691324]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,169,"Canal St (A,C,E)",40.720824,-74.005229,450,103 St-Corona Plaza (7),40.749865,-73.8627,4.6312,"{'type': 'Point', 'coordinates': [-74.005229, 40.720824]}","{'type': 'Point', 'coordinates': [-73.8627, 40.749865]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,53,Neck Rd (Q),40.595246,-73.955161,8,"5 Av/59 St (N,R,W)",40.764811,-73.973347,0.5348,"{'type': 'Point', 'coordinates': [-73.955161, 40.595246]}","{'type': 'Point', 'coordinates': [-73.973347, 40.764811]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,606,"Court Sq (E,G,M,7)",40.747141,-73.945032,288,Myrtle-Willoughby Avs (G),40.694568,-73.949046,8.7418,"{'type': 'Point', 'coordinates': [-73.945032, 40.747141]}","{'type': 'Point', 'coordinates': [-73.949046, 40.694568]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,337,"Nevins St (2,3,4,5)",40.688246,-73.980492,2,"Astoria Blvd (N,W)",40.770258,-73.917843,0.6768,"{'type': 'Point', 'coordinates': [-73.980492, 40.688246]}","{'type': 'Point', 'coordinates': [-73.917843, 40.770258]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,310,"96 St (1,2,3)",40.793919,-73.972323,340,"Grand Army Plaza (2,3)",40.675235,-73.971046,2.6562,"{'type': 'Point', 'coordinates': [-73.972323, 40.793919]}","{'type': 'Point', 'coordinates': [-73.971046, 40.675235]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,426,"E 180 St (2,5)",40.841894,-73.873488,432,"Prospect Av (2,5)",40.819585,-73.90177,2.9488,"{'type': 'Point', 'coordinates': [-73.873488, 40.841894]}","{'type': 'Point', 'coordinates': [-73.90177, 40.819585]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,113,Knickerbocker Av (M),40.698664,-73.919711,135,Livonia Av (L),40.664038,-73.900571,0.2762,"{'type': 'Point', 'coordinates': [-73.919711, 40.698664]}","{'type': 'Point', 'coordinates': [-73.900571, 40.664038]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,425,"Bronx Park East (2,5)",40.848828,-73.868457,14,"23 St (R,W)",40.741303,-73.989344,0.2524,"{'type': 'Point', 'coordinates': [-73.868457, 40.848828]}","{'type': 'Point', 'coordinates': [-73.989344, 40.741303]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,283,Greenpoint Av (G),40.731352,-73.954449,316,50 St (1),40.761728,-73.983849,0.4582,"{'type': 'Point', 'coordinates': [-73.954449, 40.731352]}","{'type': 'Point', 'coordinates': [-73.983849, 40.761728]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,58,"Coney Island-Stillwell Av (D,F,N,Q)",40.577422,-73.981233,2,"Astoria Blvd (N,W)",40.770258,-73.917843,0.8052,"{'type': 'Point', 'coordinates': [-73.981233, 40.577422]}","{'type': 'Point', 'coordinates': [-73.917843, 40.770258]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,265,"Grand Av-Newtown (M,R)",40.737015,-73.877223,5,"36 Av (N,W)",40.756804,-73.929575,1.3094,"{'type': 'Point', 'coordinates': [-73.877223, 40.737015]}","{'type': 'Point', 'coordinates': [-73.929575, 40.756804]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,409,Spring St (6),40.722301,-73.997141,432,"Prospect Av (2,5)",40.819585,-73.90177,0.7534,"{'type': 'Point', 'coordinates': [-73.997141, 40.722301]}","{'type': 'Point', 'coordinates': [-73.90177, 40.819585]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,224,57 St (F),40.763972,-73.97745,325,Canal St (1),40.722854,-74.006277,0.9904,"{'type': 'Point', 'coordinates': [-73.97745, 40.763972]}","{'type': 'Point', 'coordinates': [-74.006277, 40.722854]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,407,Astor Pl (6),40.730054,-73.99107,430,"Simpson St (2,5)",40.824073,-73.893064,1.6858,"{'type': 'Point', 'coordinates': [-73.99107, 40.730054]}","{'type': 'Point', 'coordinates': [-73.893064, 40.824073]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,414,"Bowling Green (4,5)",40.704817,-74.014065,265,"Grand Av-Newtown (M,R)",40.737015,-73.877223,5.306,"{'type': 'Point', 'coordinates': [-74.014065, 40.704817]}","{'type': 'Point', 'coordinates': [-73.877223, 40.737015]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,607,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",40.749643,-73.987887,324,Houston St (1),40.728251,-74.005367,5.3982,"{'type': 'Point', 'coordinates': [-73.987887, 40.749643]}","{'type': 'Point', 'coordinates': [-74.005367, 40.728251]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,295,231 St (1),40.878856,-73.904834,601,"14 St (F,M,1,2,3)/6 Av (L)",40.737796,-73.997732,5.8738,"{'type': 'Point', 'coordinates': [-73.904834, 40.878856]}","{'type': 'Point', 'coordinates': [-73.997732, 40.737796]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,68,Bay Pkwy (D),40.601875,-73.993728,22,"Rector St (R,W)",40.70722,-74.013342,1.5592,"{'type': 'Point', 'coordinates': [-73.993728, 40.601875]}","{'type': 'Point', 'coordinates': [-74.013342, 40.70722]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,169,"Canal St (A,C,E)",40.720824,-74.005229,320,23 St (1),40.744081,-73.995657,1.7174,"{'type': 'Point', 'coordinates': [-74.005229, 40.720824]}","{'type': 'Point', 'coordinates': [-73.995657, 40.744081]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,2,"Astoria Blvd (N,W)",40.770258,-73.917843,289,Bedford-Nostrand Avs (G),40.689627,-73.953522,1.2908,"{'type': 'Point', 'coordinates': [-73.917843, 40.770258]}","{'type': 'Point', 'coordinates': [-73.953522, 40.689627]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,76,Bay Pkwy (N),40.611815,-73.981848,177,Clinton-Washington Avs (C),40.683263,-73.965838,0.2486,"{'type': 'Point', 'coordinates': [-73.981848, 40.611815]}","{'type': 'Point', 'coordinates': [-73.965838, 40.683263]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,160,"72 St (C,B)",40.775594,-73.97641,290,Classon Av (G),40.688873,-73.96007,1.4874,"{'type': 'Point', 'coordinates': [-73.97641, 40.775594]}","{'type': 'Point', 'coordinates': [-73.96007, 40.688873]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,211,"Bedford Park Blvd (B,D)",40.873244,-73.887138,619,"Broadway-Lafayette St (B,D,F,M)/Bleecker St (6)",40.725606,-73.995432,2.2178,"{'type': 'Point', 'coordinates': [-73.887138, 40.873244]}","{'type': 'Point', 'coordinates': [-73.995432, 40.725606]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,177,Clinton-Washington Avs (C),40.683263,-73.965838,165,"23 St (C,E)",40.745906,-73.998041,4.9638,"{'type': 'Point', 'coordinates': [-73.965838, 40.683263]}","{'type': 'Point', 'coordinates': [-73.998041, 40.745906]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,450,103 St-Corona Plaza (7),40.749865,-73.8627,271,"Steinway St (M,R)",40.756879,-73.92074,6.8856,"{'type': 'Point', 'coordinates': [-73.8627, 40.749865]}","{'type': 'Point', 'coordinates': [-73.92074, 40.756879]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,256,Parsons Blvd (F),40.707564,-73.803326,396,96 St (6),40.785672,-73.95107,0.829,"{'type': 'Point', 'coordinates': [-73.803326, 40.707564]}","{'type': 'Point', 'coordinates': [-73.95107, 40.785672]}"
2023,10,Tuesday,15,2023-10-03T15:00:00.000,36,Bay Ridge Av (R),40.634967,-74.023377,33,45 St (R),40.648939,-74.010006,7.665,"{'type': 'Point', 'coordinates': [-74.023377, 40.634967]}","{'type': 'Point', 'coordinates': [-74.010006, 40.648939]}"
